"","X.1","X","sg_d_bg","sg_d_nd","lat","lon","nght_fl","landcvr","cn_mean","cn_max","h_can","cn_med","cn_h_25","cn_h_50","cn_h_60","cn_h_70","cn_h_75","cn_h_80","cn_h_85","cn_h_90","cn_h_95","cn_open","toc_rgh","cn_unc","cn_pho","toc_pho","cn_flag","sb_cn_1","sb_cn_2","sb_cn_3","sb_cn_4","sb_cn_5","ls_flag","beam","filenam","year","month","day","hhmmss","RH_100_ALS","RH_99_ALS","RH_98_ALS","RH_95_ALS","RH_75_ALS","RH_50_ALS","RH_25_ALS","ALS_all_grid","ALS_abvg_grid"
"3022",374,78700,362837,362841,65.2348022460938,-147.420043945312,0,8,2.55463027954102,17.9423828125,12.7974243164062,1.43914794921875,0.9962158203125,1.43914794921875,1.6888427734375,2.16571044921875,2.67236328125,3.03216552734375,3.89276123046875,5.6202392578125,10.4243774414062,3.03153920173645,2.67144775390625,7.39035129547119,157,2,1,1,1,1,1,1,0,"1l","ATL08_20190313175422_11500203_003_01.h5",2019,3,13,175422,9.71,5.89,5.0938,3.709,0,0,0,2.15568100358423,2.41661971830986
"3023",3749,1601974,362213,362217,65.1288757324219,-147.545593261719,0,8,10.0851888656616,27.8344116210938,27.3541564941406,10.5650024414062,2.26708984375,10.4115905761719,12.6625671386719,15.0118103027344,16.4674682617188,17.6202392578125,18.3365173339844,19.694580078125,21.221435546875,7.38658618927002,3.37011361122131,15.5029277801514,120,8,1,1,1,1,1,1,0,"3r","ATL08_20200511213710_07080703_003_01.h5",2020,5,11,213710,22.69,21,20.65,19.9565,17.57,13.43,0.2375,16.225597359736,16.225597359736
"3024",3750,1601975,362218,362222,65.129768371582,-147.545822143555,0,5,10.7871780395508,27.8715515136719,25.6664123535156,11.3089904785156,1.7576904296875,11.3089904785156,14.0702819824219,16.8568725585938,17.795166015625,18.6582336425781,20.2269287109375,21.3544311523438,24.5506286621094,8.10367488861084,2.35514235496521,5.64367532730103,94,19,1,1,1,1,1,1,0,"3r","ATL08_20200511213710_07080703_003_01.h5",2020,5,11,213710,22.15,21.27,20.91,20.2415,18.15,14.6,0.35,16.8940821736249,16.8940821736249
"3025",3751,1601976,362223,362227,65.1306610107422,-147.54606628418,0,5,6.41477632522583,24.9700927734375,24.1024780273438,2.328369140625,1.20635986328125,2.328369140625,4.10955810546875,10.5568542480469,12.2414245605469,14.1243286132812,15.5213623046875,16.0751342773438,17.8297729492188,6.65993452072144,2.22625088691711,2.83247065544128,131,6,1,1,1,1,1,1,0,"3r","ATL08_20200511213710_07080703_003_01.h5",2020,5,11,213710,21.64,20.07,19.3428,18.6,15.95,9.04,0,15.0576858237548,15.0922657450077
"3026",3752,1601977,362228,362232,65.1315536499023,-147.546295166016,0,5,9.4188814163208,25.7927856445312,25.4117126464844,10.2605285644531,1.65017700195312,10.2605285644531,13.1936645507812,14.3923950195312,14.5963134765625,15.0845031738281,15.7740478515625,17.7312622070312,21.7678527832031,7.01265096664429,2.84389448165894,7.3039813041687,116,13,1,1,1,1,1,1,0,"3r","ATL08_20200511213710_07080703_003_01.h5",2020,5,11,213710,20.1,18.16,17.68,16.84,14.585,9.93,0,14.7497312999274,14.8463084795322
"3027",3753,1601978,362233,362237,65.1324462890625,-147.546524047852,0,5,8.93563652038574,23.5675964355469,22.5927734375,7.65008544921875,1.24087524414062,7.65008544921875,12.6980895996094,15.6437072753906,16.1870727539062,16.7595825195312,17.2679748535156,17.8219604492188,18.60693359375,7.4048867225647,2.16402268409729,5.93459844589233,77,26,1,1,1,1,1,1,0,"3r","ATL08_20200511213710_07080703_003_01.h5",2020,5,11,213710,21.04,19.21,18.75,18.04,16.22,12.885,0,16.6624420913302,16.6624420913302
"3028",3754,1601979,362238,362242,65.1333389282227,-147.546768188477,0,8,6.61520528793335,20.5292358398438,18.8807373046875,5.18707275390625,1.23126220703125,5.18707275390625,6.8570556640625,9.84844970703125,11.2646484375,13.174072265625,14.7703857421875,15.662109375,16.3556518554688,5.76008415222168,1.8097528219223,4.41507720947266,107,22,1,1,1,1,1,1,0,"3r","ATL08_20200511213710_07080703_003_01.h5",2020,5,11,213710,19.45,17.8782,17.4564,16.78,14.68,11.93,0,14.8934081902246,14.8934081902246
"3029",3755,1601980,362243,362247,65.1342315673828,-147.546997070312,0,8,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,103,0,1,1,1,1,1,1,0,"3r","ATL08_20200511213710_07080703_003_01.h5",2020,5,11,213710,17.04,15.81,15.4014,14.4085,9.12,0.31,0,8.86391843971631,8.93491510277033
"3030",3756,1601981,362248,362252,65.135124206543,-147.547241210938,0,8,2.89621829986572,18.5096435546875,13.7460632324219,1.60601806640625,0.82537841796875,1.59573364257812,2.15447998046875,2.97271728515625,3.6103515625,4.44549560546875,5.568359375,6.8040771484375,9.97061157226562,3.24174547195435,3.00037121772766,2.48629999160767,236,10,1,1,1,1,1,1,0,"3r","ATL08_20200511213710_07080703_003_01.h5",2020,5,11,213710,14.7,9.46949999999998,8.149,6.585,2.5525,0,0,4.14139120095125,4.28833743842365
"3031",3757,1601982,362253,362257,65.1360168457031,-147.547470092773,0,8,2.42057037353516,19.3252258300781,11.6897888183594,1.33261108398438,0.83148193359375,1.32818603515625,1.64352416992188,2.04525756835938,2.46127319335938,3.25332641601562,4.25152587890625,5.89688110351562,9.54345703125,2.83327531814575,2.50083231925964,2.55333733558655,293,17,1,1,1,1,1,1,0,"3r","ATL08_20200511213710_07080703_003_01.h5",2020,5,11,213710,11.48,8.85379999999999,7.82,6.9,2.08,0,0,4.40560344827586,4.553
"3032",3758,1601983,362258,362262,65.1369094848633,-147.547698974609,0,8,2.01863980293274,12.3199462890625,10.7927856445312,0.972930908203125,0.66455078125,0.969696044921875,1.205078125,1.572509765625,1.946533203125,2.61935424804688,3.65457153320312,5.78411865234375,7.7520751953125,2.4316098690033,1.25452268123627,1.57401823997498,234,10,1,1,1,1,1,1,0,"3r","ATL08_20200511213710_07080703_003_01.h5",2020,5,11,213710,11.23,8.8621,7.8042,5.88,0.33,0,0,3.58833333333333,3.70005440696409
"3033",375,78701,362842,362846,65.2356948852539,-147.420288085938,0,8,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,104,0,1,1,1,1,1,1,0,"1l","ATL08_20190313175422_11500203_003_01.h5",2019,3,13,175422,7.86,5.11659999999999,4.366,2.99899999999999,0,0,0,1.7620580474934,1.87952112676056
"3034",3759,1601984,362263,362267,65.1378021240234,-147.547943115234,0,1,2.16360855102539,12.2625122070312,11.7576904296875,1.146728515625,0.67926025390625,1.146728515625,1.40023803710938,1.70748901367188,2.0728759765625,2.7735595703125,3.68508911132812,5.9051513671875,8.66915893554688,2.62321543693542,0.958906888961792,1.55297672748566,157,4,1,1,1,1,1,1,0,"3r","ATL08_20200511213710_07080703_003_01.h5",2020,5,11,213710,12.76,8.45459999999999,7.66,5.65,1.32,0.04,0,2.54842156862745,2.60098098098098
"3035",3760,1601985,362268,362272,65.1386947631836,-147.548187255859,0,1,1.57579731941223,12.2465209960938,8.08746337890625,0.895721435546875,0.690948486328125,0.895721435546875,1.06076049804688,1.19931030273438,1.41152954101562,1.78121948242188,2.291748046875,3.48947143554688,5.47738647460938,1.87104666233063,0.986242830753326,1.74519324302673,201,4,1,1,1,1,1,1,0,"3r","ATL08_20200511213710_07080703_003_01.h5",2020,5,11,213710,11.25,8.2033,7.21,5.61,0.49,0,0,2.09846895074946,2.14351203501094
"3036",3761,1601986,362273,362277,65.1395797729492,-147.548416137695,0,1,3.74096322059631,18.2102966308594,14.1618041992188,1.79708862304688,0.990692138671875,1.79708862304688,3.05227661132812,4.58880615234375,5.43435668945312,6.48214721679688,8.31683349609375,10.4655456542969,11.7593688964844,3.86796092987061,2.34924244880676,3.24735474586487,187,18,1,1,1,1,1,1,0,"3r","ATL08_20200511213710_07080703_003_01.h5",2020,5,11,213710,20.97,14.3372,12.96,11.18,5.91,1.78,0,6.7069972260749,6.7538687150838
"3037",3762,1601987,362278,362282,65.1404724121094,-147.54866027832,0,1,4.9508261680603,17.964111328125,14.6671447753906,4.066650390625,1.32064819335938,4.000244140625,5.40933227539062,6.197509765625,7.43460083007812,8.08074951171875,9.20498657226562,10.9684753417969,13.2596740722656,3.99133992195129,1.99009525775909,4.43656206130981,141,19,1,1,1,1,1,1,0,"3r","ATL08_20200511213710_07080703_003_01.h5",2020,5,11,213710,16.07,14.1575,13.25,11.2775,5.98,0.43,0,6.6693535188216,6.71871393239901
"3038",3763,1601988,362283,362287,65.1413650512695,-147.548904418945,0,1,4.33819055557251,15.5889892578125,13.2352294921875,3.7789306640625,1.00433349609375,3.7789306640625,4.75308227539062,5.87802124023438,6.56396484375,7.51129150390625,8.29107666015625,9.62698364257812,11.0734252929688,3.64228057861328,2.17044043540955,3.0188934803009,135,22,1,1,1,1,1,1,0,"3r","ATL08_20200511213710_07080703_003_01.h5",2020,5,11,213710,13.95,10.2575,9.55,8.06,3.8,0,0,5.44851923076923,5.67582164328657
"3039",3764,1601989,362288,362292,65.1422576904297,-147.54914855957,0,1,3.35001444816589,15.0403137207031,10.7130432128906,2.15435791015625,1.08551025390625,2.15435791015625,3.30441284179688,4.39291381835938,5.31243896484375,6.0020751953125,6.67364501953125,7.1473388671875,8.31051635742188,2.86682868003845,2.20058917999268,2.48360967636108,147,18,1,1,1,1,1,1,0,"3r","ATL08_20200511213710_07080703_003_01.h5",2020,5,11,213710,13.95,9.9568,9.27,7.92,3.995,0,0,5.46882136279926,5.52940409683426
"3040",3765,1601990,362293,362297,65.1431503295898,-147.549392700195,0,1,3.16780400276184,13.0973510742188,10.390869140625,2.0546875,0.913238525390625,2.0546875,3.03439331054688,4.11526489257812,4.51632690429688,5.39846801757812,6.0137939453125,7.36456298828125,9.1971435546875,2.78803086280823,1.65422737598419,2.76868271827698,142,21,1,1,1,1,1,1,0,"3r","ATL08_20200511213710_07080703_003_01.h5",2020,5,11,213710,11.95,9.7608,9.0032,7.794,3.98,0,0,4.74493083807974,4.87429765886288
"3041",3766,1601991,362298,362302,65.14404296875,-147.549606323242,0,1,2.55586957931519,11.591064453125,9.61862182617188,1.2208251953125,0.723907470703125,1.20867919921875,1.55844116210938,2.7279052734375,4.04586791992188,4.96524047851562,5.71923828125,6.49179077148438,8.39382934570312,2.57572102546692,1.52785003185272,1.90449965000153,143,21,1,1,1,1,1,1,0,"3r","ATL08_20200511213710_07080703_003_01.h5",2020,5,11,213710,10.8,7.8,7.18,6.24,0.37,0,0,4.09370056497175,4.23569200779727
"3042",3767,1601992,362303,362307,65.1449356079102,-147.549835205078,0,1,3.21545553207397,14.4940185546875,12.7015991210938,2.0445556640625,0.852447509765625,2.039794921875,3.11114501953125,3.86483764648438,4.818603515625,5.23251342773438,5.88644409179688,7.44680786132812,9.82595825195312,3.05396032333374,2.12617087364197,2.31349205970764,162,22,1,1,1,1,1,1,0,"3r","ATL08_20200511213710_07080703_003_01.h5",2020,5,11,213710,10.63,7.3023,6.69,5.68,0.32,0,0,4.05112165660052,4.13941798941799
"3043",3768,1601993,362308,362312,65.1458282470703,-147.550079345703,0,1,2.59064388275146,11.9282531738281,11.53515625,1.32008361816406,0.815155029296875,1.31326293945312,1.8875732421875,2.93719482421875,3.539794921875,4.1287841796875,4.97528076171875,6.82131958007812,8.63644409179688,2.65107703208923,1.17250728607178,1.95288097858429,176,10,1,1,1,1,1,1,0,"3r","ATL08_20200511213710_07080703_003_01.h5",2020,5,11,213710,9.78,7.03,6.5154,5.76,0.42,0,0,3.86257064721969,3.98872881355932
"3044",376,78702,362847,362851,65.2365875244141,-147.420516967773,0,8,2.05142140388489,12.4734497070312,11.6061401367188,1.0478515625,0.685302734375,1.0478515625,1.24774169921875,1.777099609375,2.0003662109375,2.9036865234375,3.39154052734375,4.45123291015625,9.44818115234375,2.48691511154175,0.51570600271225,4.84932994842529,135,4,1,1,1,1,1,1,0,"1l","ATL08_20190313175422_11500203_003_01.h5",2019,3,13,175422,11.06,3.06730000000003,1.7786,0.981499999999996,0,0,0,1.66628731343284,1.69362428842505
"3045",3769,1601994,362313,362317,65.1467208862305,-147.550323486328,0,8,2.12458992004395,13.572021484375,12.2728576660156,1.10177612304688,0.746124267578125,1.10177612304688,1.392822265625,2.02584838867188,2.56182861328125,3.13677978515625,3.81246948242188,4.6414794921875,6.17947387695312,2.46133828163147,1.47698819637299,1.92701888084412,172,7,1,1,1,1,1,1,0,"3r","ATL08_20200511213710_07080703_003_01.h5",2020,5,11,213710,8.48,5.80620000000003,5.27,4.53,0.15,0,0,2.71607049608355,2.82432065217391
"3046",3770,1601995,362318,362322,65.1476135253906,-147.550552368164,0,8,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,114,0,1,1,1,1,1,1,0,"3r","ATL08_20200511213710_07080703_003_01.h5",2020,5,11,213710,7.97,0.292600000000002,0.08,0,0,0,0,2.02316901408451,2.15571428571429
"3047",3771,1601996,362323,362327,65.1485061645508,-147.550796508789,0,8,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,28,0,1,1,1,1,0,0,0,"3r","ATL08_20200511213710_07080703_003_01.h5",2020,5,11,213710,7.01,3.54400000000001,0,0,0,0,0,4.07927083333333,4.07927083333333
"3048",3772,1601997,362328,362332,65.1493988037109,-147.551040649414,0,8,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3,0,1,0,0,0,0,1,0,"3r","ATL08_20200511213710_07080703_003_01.h5",2020,5,11,213710,10.34,6.53,5.40780000000001,3.36949999999999,0,0,0,3.8807656612529,3.94389150943396
"3049",3773,1601998,362333,362337,65.1502914428711,-147.551284790039,0,5,6.08065891265869,18.6802673339844,17.614501953125,3.64263916015625,1.04617309570312,3.61871337890625,6.66751098632812,9.45114135742188,10.7384033203125,11.9345092773438,12.8337097167969,14.4757080078125,16.1656188964844,5.46468114852905,1.830042719841,2.88677668571472,100,16,1,1,1,1,1,1,0,"3r","ATL08_20200511213710_07080703_003_01.h5",2020,5,11,213710,21.84,18.23,17.52,16.084,7.875,0.14,0,9.10680707666386,9.17579796264856
"3050",3774,1601999,362338,362342,65.1511840820312,-147.551528930664,0,5,8.42375564575195,20.5979919433594,19.1007690429688,8.99795532226562,1.96676635742188,8.7822265625,10.8807373046875,12.53369140625,13.9874877929688,14.7278747558594,15.5160522460938,16.2497863769531,17.7489318847656,6.04000377655029,1.40056276321411,8.11315536499023,100,8,1,1,1,1,1,1,0,"3r","ATL08_20200511213710_07080703_003_01.h5",2020,5,11,213710,21.84,19.67,19.1878,18.4745,15.91,12.02,0.2475,14.9636283783784,15.0040243902439
"3051",3775,1602000,362343,362347,65.1520767211914,-147.5517578125,0,5,10.7492437362671,23.0012817382812,22.3897094726562,12.2646484375,3.3504638671875,12.2646484375,13.9815368652344,15.11181640625,16.1248168945312,17.2135925292969,17.9710693359375,18.4297485351562,20.28955078125,6.61428594589233,1.82938480377197,4.77802562713623,72,23,1,1,1,1,1,1,0,"3r","ATL08_20200511213710_07080703_003_01.h5",2020,5,11,213710,19.85,18.5127,18.07,17.4135,15.74,13.56,7.46,15.3949185667752,15.4049543676662
"3052",3776,1602001,362348,362352,65.152961730957,-147.551986694336,0,5,9.24440288543701,22.2849426269531,20.6554870605469,10.1072540283203,2.1937255859375,10.0001831054688,12.5426635742188,13.9934692382812,14.54052734375,15.0982055664062,15.6870727539062,16.4927978515625,17.6012268066406,6.2306661605835,1.98096573352814,6.49574518203735,107,13,1,1,1,1,1,1,0,"3r","ATL08_20200511213710_07080703_003_01.h5",2020,5,11,213710,19.58,18.25,17.89,17.14,15.55,13.97,8.73,15.1697124183007,15.1697124183007
"3053",3777,1602002,362353,362357,65.1538543701172,-147.552230834961,0,5,10.3329057693481,22.908935546875,19.7229614257812,11.2516784667969,3.13140869140625,11.2516784667969,13.1517333984375,15.1271667480469,15.6820068359375,16.2130432128906,16.9025573730469,17.6444702148438,18.5692749023438,6.16974925994873,1.41526544094086,8.01208972930908,99,16,1,1,1,1,1,1,0,"3r","ATL08_20200511213710_07080703_003_01.h5",2020,5,11,213710,19.77,18.25,17.95,17.38,15.79,14.16,9.59,15.6895513654096,15.6895513654096
"3054",3778,1602003,362358,362362,65.1547470092773,-147.552490234375,0,5,12.1083517074585,25.6429138183594,24.8119506835938,13.1401672363281,7.62081909179688,13.1401672363281,14.9331665039062,16.5020751953125,16.9253234863281,17.281005859375,18.5220642089844,19.3931884765625,22.7260131835938,6.52723073959351,2.62860751152039,7.08455991744995,80,19,1,1,1,1,1,1,0,"3r","ATL08_20200511213710_07080703_003_01.h5",2020,5,11,213710,19.77,18.45,18.1864,17.53,15.79,13.61,7.385,15.6568614576494,15.6568614576494
"3055",377,78703,362852,362856,65.2374801635742,-147.420761108398,0,8,2.24637627601624,16.64501953125,13.736083984375,1.13739013671875,0.81378173828125,1.13433837890625,1.3218994140625,1.6624755859375,2.108154296875,2.36614990234375,2.9320068359375,5.114501953125,8.7808837890625,2.98800253868103,0,5.02659559249878,129,1,1,1,1,1,1,1,0,"1l","ATL08_20190313175422_11500203_003_01.h5",2019,3,13,175422,11.06,4.69,4.2586,3.3665,0.42,0,0,1.95754115226337,1.99780462184874
"3056",3779,1602004,362363,362367,65.1556396484375,-147.552719116211,0,5,9.29043483734131,24.9284057617188,20.5785217285156,10.2497100830078,1.71774291992188,10.175537109375,12.9440307617188,14.9000244140625,15.3511352539062,15.8707580566406,16.5426330566406,17.1889953613281,18.2259521484375,6.7518367767334,2.32694935798645,6.85713338851929,86,18,1,1,1,1,1,1,0,"3r","ATL08_20200511213710_07080703_003_01.h5",2020,5,11,213710,20.81,19.1025,18.76,18.12,16.55,14.475,6.8875,16.2668539325843,16.2776322751323
"3057",3780,1602005,362368,362372,65.1565322875977,-147.552947998047,0,5,10.6867828369141,22.8733215332031,20.9915161132812,11.3378295898438,4.1650390625,11.3378295898438,13.7319030761719,15.2187805175781,15.8680725097656,16.8220825195312,17.6454467773438,18.8763732910156,20.2139892578125,6.47900629043579,1.57860684394836,8.27789497375488,95,12,1,1,1,1,1,1,0,"3r","ATL08_20200511213710_07080703_003_01.h5",2020,5,11,213710,21.19,19.79,19.314,18.35,15.83,12.99,3.06,15.3658388814913,15.38624
"3058",3781,1602006,362373,362377,65.1574249267578,-147.553192138672,0,5,10.5495634078979,27.6993103027344,26.2614440917969,10.2217102050781,3.54208374023438,10.2217102050781,12.2692260742188,14.3565979003906,15.4947204589844,16.6206665039062,17.7502746582031,19.9953918457031,24.468017578125,7.23923349380493,2.04812455177307,11.1750507354736,110,11,1,1,1,1,1,1,0,"3r","ATL08_20200511213710_07080703_003_01.h5",2020,5,11,213710,21.19,19.37,18.8918,18.01,13.66,9.4,3.22,13.5476184210526,13.5476184210526
"3059",3782,1602007,362378,362382,65.158317565918,-147.553436279297,0,5,8.11325359344482,22.6781921386719,22.1416625976562,7.35647583007812,1.41122436523438,7.35647583007812,9.72128295898438,11.8902282714844,13.0824584960938,13.93310546875,16.2847595214844,18.12255859375,20.939697265625,6.62985706329346,1.99792551994324,6.7149543762207,75,14,1,1,1,1,1,1,0,"3r","ATL08_20200511213710_07080703_003_01.h5",2020,5,11,213710,19.7,17.57,16.9198,15.3745,10.87,3.77,0.34,7.97398217957505,7.98507206588881
"3060",3783,1602008,362383,362387,65.1592102050781,-147.553695678711,0,8,5.59248495101929,16.0826110839844,14.8450927734375,3.19331359863281,1.36874389648438,3.09078979492188,6.17254638671875,8.6444091796875,10.0936889648438,11.1331481933594,11.9582824707031,13.4226684570312,14.0341796875,4.7630352973938,0.434675365686417,9.63398742675781,99,3,1,1,1,1,1,1,0,"3r","ATL08_20200511213710_07080703_003_01.h5",2020,5,11,213710,17.88,15.1493,14.54,13.36,10.43,4.07,0.18,9.49553106212425,9.50195187165775
"3061",3784,1602009,362388,362392,65.1601028442383,-147.553924560547,0,8,6.16468667984009,17.7290649414062,16.0686645507812,5.07147216796875,1.38360595703125,4.8934326171875,7.705078125,9.49810791015625,10.382080078125,11.184814453125,11.571533203125,12.0093383789062,12.8143310546875,4.71350049972534,1.36154651641846,7.01856470108032,101,5,1,1,1,1,1,1,0,"3r","ATL08_20200511213710_07080703_003_01.h5",2020,5,11,213710,16.66,15.15,14.58,13.36,10.45,5.4,0.29,10.1178505897772,10.1244459016393
"3062",3785,1602010,362393,362397,65.1609954833984,-147.554153442383,0,8,6.14824295043945,20.2904052734375,16.6754150390625,4.52346801757812,1.061279296875,4.456298828125,6.88348388671875,9.55322265625,10.6517944335938,12.6092529296875,13.1121826171875,14.3365478515625,16.4564819335938,5.46697521209717,1.82951033115387,4.82079792022705,99,19,1,1,1,1,1,1,0,"3r","ATL08_20200511213710_07080703_003_01.h5",2020,5,11,213710,17.53,15.7695,15.1818,14.39,11.64,4.55,0.33,11.3513602693603,11.3513602693603
"3063",3786,1602011,362398,362402,65.1618881225586,-147.554397583008,0,8,7.63678407669067,20.2250366210938,19.9671630859375,7.69683837890625,1.0426025390625,7.69683837890625,10.50537109375,12.1712646484375,12.575927734375,13.5924682617188,14.2428588867188,15.2428588867188,16.7462158203125,5.96569061279297,2.20530772209167,3.74253869056702,118,31,1,1,1,1,1,1,0,"3r","ATL08_20200511213710_07080703_003_01.h5",2020,5,11,213710,18.63,16.5538,15.9892,15.143,13.105,8.91,0,12.6469696969697,12.6639177343223
"3064",3787,1602012,362403,362407,65.1627807617188,-147.554626464844,0,5,5.91498327255249,17.1345825195312,15.4383544921875,5.1416015625,1.0777587890625,5.097412109375,7.26702880859375,9.16644287109375,10.2967529296875,11.4774780273438,11.8909301757812,12.3827514648438,13.5748291015625,4.78263139724731,1.44473683834076,3.59319114685059,130,28,1,1,1,1,1,1,0,"3r","ATL08_20200511213710_07080703_003_01.h5",2020,5,11,213710,18.22,15.7861,15.3322,14.5805,11.95,7.635,0,11.6960318513603,11.7037450199203
"3065",3788,1602013,362408,362412,65.1636657714844,-147.554870605469,0,5,2.62690496444702,11.4628295898438,10.0640258789062,1.16314697265625,0.65911865234375,1.16314697265625,1.54669189453125,2.80072021484375,3.815673828125,4.403076171875,6.52178955078125,7.953369140625,9.19390869140625,2.88987588882446,0,4.48348712921143,104,1,1,1,1,1,1,1,0,"3r","ATL08_20200511213710_07080703_003_01.h5",2020,5,11,213710,16.65,14.994,14.41,13.4,11.01,3.95,0,9.98967047747142,9.99635262449529
"3066",378,78704,362857,362861,65.2383728027344,-147.420989990234,0,7,2.29859662055969,15.0999145507812,12.7023315429688,1.15505981445312,0.82232666015625,1.14996337890625,1.39111328125,1.70135498046875,2.03619384765625,2.603759765625,3.282958984375,6.0513916015625,10.5486450195312,2.98679876327515,1.65921139717102,5.46508312225342,149,5,1,1,1,1,1,1,0,"1l","ATL08_20190313175422_11500203_003_01.h5",2019,3,13,175422,9.09,3.86,3.51,2.85,0.22,0,0,1.77931677018634,1.82512221041445
"3067",3789,1602014,362413,362417,65.1645584106445,-147.555130004883,0,5,3.62217140197754,14.3704833984375,13.6513061523438,1.16079711914062,0.75469970703125,1.134521484375,1.851318359375,4.322265625,7.01031494140625,7.75390625,9.30609130859375,10.656494140625,11.9742431640625,4.03598642349243,0.854390799999237,4.64812803268433,110,6,1,1,1,1,1,1,0,"3r","ATL08_20200511213710_07080703_003_01.h5",2020,5,11,213710,16.49,15.5846,15.1192,14.43,11.77,7.32,0.23,11.5065422396857,11.5140498034076
"3068",3790,1602015,362418,362422,65.1654510498047,-147.555358886719,0,5,5.71562623977661,15.9151000976562,14.5516357421875,3.3546142578125,0.845458984375,3.338623046875,7.68829345703125,9.707275390625,10.4389038085938,11.600341796875,12.2599487304688,12.9393310546875,14.1342163085938,5.02968692779541,1.14965331554413,4.41718721389771,123,31,1,1,1,1,1,1,0,"3r","ATL08_20200511213710_07080703_003_01.h5",2020,5,11,213710,17.06,15.4928,14.9112,13.884,11.05,7.72,0.68,10.7853350854139,10.7995592105263
"3069",3791,1602016,362423,362427,65.1663436889648,-147.555587768555,0,5,3.19551849365234,12.1026611328125,11.1080932617188,1.4849853515625,0.789794921875,1.4713134765625,2.7652587890625,4.11981201171875,5.03741455078125,6.1063232421875,6.62939453125,8.2137451171875,9.9722900390625,3.14169526100159,0.676448702812195,2.85535883903503,192,10,1,1,1,1,1,1,0,"3r","ATL08_20200511213710_07080703_003_01.h5",2020,5,11,213710,14.08,11.6645,10.38,8.65,5.32,0.46,0,5.70353982300885,5.74985873605948
"3070",3792,1602017,362428,362432,65.167236328125,-147.555847167969,0,8,3.47992968559265,12.9195556640625,11.5526733398438,2.01806640625,0.77398681640625,1.9439697265625,3.548095703125,5.24432373046875,5.81201171875,6.385009765625,7.1083984375,7.7674560546875,10.4029541015625,3.18168187141418,1.20521795749664,2.31958985328674,156,12,1,1,1,1,1,1,0,"3r","ATL08_20200511213710_07080703_003_01.h5",2020,5,11,213710,12.4,9.61,9,7.98,4,0,0,5.14095276220977,5.22369406021155
"3071",3793,1602018,362433,362437,65.1681289672852,-147.556091308594,0,8,3.57220911979675,13.0101928710938,11.1458129882812,2.1365966796875,0.81646728515625,2.0113525390625,3.8466796875,5.1749267578125,5.8271484375,6.66217041015625,7.5909423828125,8.5987548828125,10.2012329101562,3.18742084503174,1.48062980175018,1.87448108196259,125,21,1,1,1,1,1,1,0,"3r","ATL08_20200511213710_07080703_003_01.h5",2020,5,11,213710,11.4,9.39110000000001,8.74439999999999,7.73,2.33,0,0,4.41487562189055,4.49902636916836
